frame,x,y,width,height,box_area,smoothed_area,area_ratio,overtake_chance,status,tracking
1280,1007,472,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1281,1007,471,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1282,1009,470,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1283,1012,470,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1284,1012,468,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1285,1012,466,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1286,1013,465,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1287,1014,466,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1288,1014,465,211,123,25953,25953.0,8.58234126984127,100,🚀 HIGH OVERTAKE CHANCE!,success
1289,1018,467,201,117,23517,25790.6,8.528637566137565,100,🚀 HIGH OVERTAKE CHANCE!,success
1290,1020,467,201,117,23517,25628.2,8.474933862433863,100,🚀 HIGH OVERTAKE CHANCE!,success
1291,1022,467,201,117,23517,25465.8,8.42123015873016,100,🚀 HIGH OVERTAKE CHANCE!,success
1292,1026,470,191,111,21201,25149.0,8.316468253968255,100,🚀 HIGH OVERTAKE CHANCE!,success
1293,1027,470,191,111,21201,24832.2,8.211706349206349,100,🚀 HIGH OVERTAKE CHANCE!,success
1294,1027,470,191,111,21201,24515.4,8.106944444444444,100,🚀 HIGH OVERTAKE CHANCE!,success
1295,1027,470,191,111,21201,24198.6,8.00218253968254,100,🚀 HIGH OVERTAKE CHANCE!,success
1296,1027,470,191,111,21201,23881.8,7.897420634920635,100,🚀 HIGH OVERTAKE CHANCE!,success
1297,1027,471,191,111,21201,23565.0,7.79265873015873,100,🚀 HIGH OVERTAKE CHANCE!,success
1298,1026,470,191,111,21201,23248.2,7.687896825396826,100,🚀 HIGH OVERTAKE CHANCE!,success
1299,1026,470,191,111,21201,22931.4,7.5831349206349214,100,🚀 HIGH OVERTAKE CHANCE!,success
1300,1025,470,191,111,21201,22614.6,7.478373015873015,100,🚀 HIGH OVERTAKE CHANCE!,success
1301,1024,470,191,111,21201,22297.8,7.373611111111111,100,🚀 HIGH OVERTAKE CHANCE!,success
1302,1025,469,191,111,21201,21981.0,7.2688492063492065,100,🚀 HIGH OVERTAKE CHANCE!,success
1303,1025,469,191,111,21201,21664.2,7.164087301587302,100,🚀 HIGH OVERTAKE CHANCE!,success
1304,1030,471,182,106,19292,21382.533333333333,7.070943562610229,100,🚀 HIGH OVERTAKE CHANCE!,success
1305,1029,471,182,106,19292,21100.866666666665,6.977799823633156,100,🚀 HIGH OVERTAKE CHANCE!,success
1306,1033,473,173,101,17473,20697.933333333334,6.8445546737213405,100,🚀 HIGH OVERTAKE CHANCE!,success
1307,1037,476,165,96,15840,20340.533333333333,6.726366843033509,100,🚀 HIGH OVERTAKE CHANCE!,success
1308,1041,479,157,92,14444,19890.066666666666,6.577402998236331,100,🚀 HIGH OVERTAKE CHANCE!,success
1309,1042,479,157,92,14444,19439.6,6.428439153439153,100,🚀 HIGH OVERTAKE CHANCE!,success
1310,1046,482,150,87,13050,18896.2,6.248743386243387,100,🚀 HIGH OVERTAKE CHANCE!,success
1311,1045,482,150,87,13050,18352.8,6.069047619047619,100,🚀 HIGH OVERTAKE CHANCE!,success
1312,1049,484,143,83,11869,17730.666666666668,5.86331569664903,100,🚀 HIGH OVERTAKE CHANCE!,success
1313,1048,484,143,83,11869,17108.533333333333,5.6575837742504405,100,🚀 HIGH OVERTAKE CHANCE!,success
1314,1048,483,143,83,11869,16486.4,5.451851851851853,100,🚀 HIGH OVERTAKE CHANCE!,success
1315,1047,483,143,83,11869,15864.266666666666,5.246119929453263,100,🚀 HIGH OVERTAKE CHANCE!,success
1316,1044,482,143,83,11869,15242.133333333333,5.040388007054673,100,🚀 HIGH OVERTAKE CHANCE!,success
1317,1043,482,143,83,11869,14620.0,4.834656084656085,100,🚀 HIGH OVERTAKE CHANCE!,success
1318,1041,480,143,83,11869,13997.866666666667,4.628924162257496,100,🚀 HIGH OVERTAKE CHANCE!,success
1319,1040,480,143,83,11869,13503.0,4.465277777777778,100,🚀 HIGH OVERTAKE CHANCE!,success
1320,1041,480,143,83,11869,13008.133333333333,4.30163139329806,100,🚀 HIGH OVERTAKE CHANCE!,success
1321,1040,480,143,83,11869,12634.533333333333,4.178086419753086,100,🚀 HIGH OVERTAKE CHANCE!,success
1322,1040,480,143,83,11869,12369.8,4.090542328042328,100,🚀 HIGH OVERTAKE CHANCE!,success
1323,1043,482,136,79,10744,12123.133333333333,4.00897266313933,100,🚀 HIGH OVERTAKE CHANCE!,success
1324,1043,483,136,79,10744,11876.466666666667,3.9274029982363317,100,🚀 HIGH OVERTAKE CHANCE!,success
1325,1043,483,136,79,10744,11722.733333333334,3.8765652557319226,100,🚀 HIGH OVERTAKE CHANCE!,success
1326,1043,484,136,79,10744,11569.0,3.825727513227513,100,🚀 HIGH OVERTAKE CHANCE!,success
1327,1046,486,129,75,9675,11422.733333333334,3.7773589065255733,100,🚀 HIGH OVERTAKE CHANCE!,success
1328,1047,488,129,75,9675,11276.466666666667,3.7289902998236335,100,🚀 HIGH OVERTAKE CHANCE!,success
1329,1047,488,129,75,9675,11130.2,3.6806216931216933,100,🚀 HIGH OVERTAKE CHANCE!,success
1330,1048,488,129,75,9675,10983.933333333332,3.6322530864197526,100,🚀 HIGH OVERTAKE CHANCE!,success
1331,1051,491,123,72,8856,10783.066666666668,3.5658289241622576,100,🚀 HIGH OVERTAKE CHANCE!,success
1332,1053,493,117,68,7956,10522.2,3.4795634920634924,100,🚀 HIGH OVERTAKE CHANCE!,success
1333,1054,493,117,68,7956,10261.333333333334,3.3932980599647267,100,🚀 HIGH OVERTAKE CHANCE!,success
1334,1055,493,117,68,7956,10000.466666666667,3.3070326278659614,100,🚀 HIGH OVERTAKE CHANCE!,success
1335,1054,493,117,68,7956,9739.6,3.2207671957671957,100,🚀 HIGH OVERTAKE CHANCE!,success
1336,1054,493,117,68,7956,9478.733333333334,3.1345017636684305,100,🚀 HIGH OVERTAKE CHANCE!,success
1337,1055,493,117,68,7956,9217.866666666667,3.048236331569665,100,🚀 HIGH OVERTAKE CHANCE!,success
1338,1056,493,117,68,7956,9032.0,2.986772486772487,100,🚀 HIGH OVERTAKE CHANCE!,success
1339,1056,493,117,68,7956,8846.133333333333,2.9253086419753087,100,🚀 HIGH OVERTAKE CHANCE!,success
1340,1054,491,123,72,8856,8720.266666666666,2.8836860670194002,100,🚀 HIGH OVERTAKE CHANCE!,success
1341,1058,493,117,68,7956,8534.4,2.822222222222222,100,🚀 HIGH OVERTAKE CHANCE!,success
1342,1056,490,123,72,8856,8479.8,2.8041666666666663,100,🚀 HIGH OVERTAKE CHANCE!,success
1343,1054,488,129,75,9675,8479.8,2.8041666666666663,100,🚀 HIGH OVERTAKE CHANCE!,success
1344,1055,488,129,75,9675,8479.8,2.8041666666666663,100,🚀 HIGH OVERTAKE CHANCE!,success
1345,1056,488,129,75,9675,8479.8,2.8041666666666663,100,🚀 HIGH OVERTAKE CHANCE!,success
1346,1060,488,129,75,9675,8534.4,2.822222222222222,100,🚀 HIGH OVERTAKE CHANCE!,success
1347,1058,486,136,79,10744,8720.266666666666,2.8836860670194002,100,🚀 HIGH OVERTAKE CHANCE!,success
1348,1060,485,136,79,10744,8906.133333333333,2.9451499118165785,100,🚀 HIGH OVERTAKE CHANCE!,success
1349,1057,482,143,83,11869,9167.0,3.0314153439153437,100,🚀 HIGH OVERTAKE CHANCE!,success
1350,1058,482,143,83,11869,9427.866666666667,3.1176807760141094,100,🚀 HIGH OVERTAKE CHANCE!,success
1351,1058,479,150,87,13050,9767.466666666667,3.2299823633156968,100,🚀 HIGH OVERTAKE CHANCE!,success
1352,1058,478,150,87,13050,10107.066666666668,3.342283950617284,100,🚀 HIGH OVERTAKE CHANCE!,success
1353,1065,479,143,83,11869,10367.933333333332,3.428549382716049,100,🚀 HIGH OVERTAKE CHANCE!,success
1354,1063,477,150,87,13050,10707.533333333333,3.5408509700176367,100,🚀 HIGH OVERTAKE CHANCE!,success
1355,1065,477,150,87,13050,10987.133333333333,3.6333112874779543,100,🚀 HIGH OVERTAKE CHANCE!,success
1356,1071,476,150,87,13050,11326.733333333334,3.7456128747795416,100,🚀 HIGH OVERTAKE CHANCE!,success
1357,1071,476,150,87,13050,11606.333333333334,3.838073192239859,100,🚀 HIGH OVERTAKE CHANCE!,success
1358,1075,475,150,87,13050,11831.333333333334,3.912477954144621,100,🚀 HIGH OVERTAKE CHANCE!,success
1359,1081,477,143,83,11869,11977.6,3.960846560846561,100,🚀 HIGH OVERTAKE CHANCE!,success
1360,1081,477,143,83,11869,12123.866666666667,4.009215167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1361,1084,478,143,83,11869,12270.133333333333,4.057583774250441,100,🚀 HIGH OVERTAKE CHANCE!,success
1362,1088,478,143,83,11869,12345.133333333333,4.082385361552028,100,🚀 HIGH OVERTAKE CHANCE!,success
1363,1099,481,136,79,10744,12345.133333333333,4.082385361552028,100,🚀 HIGH OVERTAKE CHANCE!,success
1364,1101,482,136,79,10744,12270.133333333333,4.057583774250441,100,🚀 HIGH OVERTAKE CHANCE!,success
1365,1102,482,136,79,10744,12195.133333333333,4.032782186948854,100,🚀 HIGH OVERTAKE CHANCE!,success
1366,1107,483,136,79,10744,12041.4,3.9819444444444443,100,🚀 HIGH OVERTAKE CHANCE!,success
1367,1110,484,136,79,10744,11887.666666666666,3.931106701940035,100,🚀 HIGH OVERTAKE CHANCE!,success
1368,1117,486,129,75,9675,11741.4,3.882738095238095,100,🚀 HIGH OVERTAKE CHANCE!,success
1369,1118,486,129,75,9675,11516.4,3.808333333333333,100,🚀 HIGH OVERTAKE CHANCE!,success
1370,1119,487,129,75,9675,11291.4,3.7339285714285713,100,🚀 HIGH OVERTAKE CHANCE!,success
1371,1123,489,123,72,8856,11011.8,3.6414682539682537,100,🚀 HIGH OVERTAKE CHANCE!,success
1372,1123,489,123,72,8856,10732.2,3.5490079365079366,100,🚀 HIGH OVERTAKE CHANCE!,success
1373,1125,489,123,72,8856,10452.6,3.456547619047619,100,🚀 HIGH OVERTAKE CHANCE!,success
1374,1127,489,123,72,8856,10251.733333333334,3.3901234567901235,100,🚀 HIGH OVERTAKE CHANCE!,success
1375,1130,489,123,72,8856,10050.866666666667,3.323699294532628,100,🚀 HIGH OVERTAKE CHANCE!,success
1376,1133,490,123,72,8856,9850.0,3.257275132275132,100,🚀 HIGH OVERTAKE CHANCE!,success
1377,1134,490,123,72,8856,9649.133333333333,3.1908509700176366,100,🚀 HIGH OVERTAKE CHANCE!,success
1378,1135,489,129,75,9675,9577.866666666667,3.167283950617284,100,🚀 HIGH OVERTAKE CHANCE!,success
1379,1135,487,136,79,10744,9577.866666666667,3.167283950617284,100,🚀 HIGH OVERTAKE CHANCE!,success
1380,1137,487,136,79,10744,9577.866666666667,3.167283950617284,100,🚀 HIGH OVERTAKE CHANCE!,success
1381,1139,487,136,79,10744,9577.866666666667,3.167283950617284,100,🚀 HIGH OVERTAKE CHANCE!,success
1382,1140,488,136,79,10744,9577.866666666667,3.167283950617284,100,🚀 HIGH OVERTAKE CHANCE!,success
1383,1143,488,136,79,10744,9649.133333333333,3.1908509700176366,100,🚀 HIGH OVERTAKE CHANCE!,success
1384,1145,488,136,79,10744,9720.4,3.2144179894179894,100,🚀 HIGH OVERTAKE CHANCE!,success
1385,1142,487,143,83,11869,9866.666666666666,3.262786596119929,100,🚀 HIGH OVERTAKE CHANCE!,success
1386,1145,486,143,83,11869,10067.533333333333,3.329210758377425,100,🚀 HIGH OVERTAKE CHANCE!,success
1387,1146,487,143,83,11869,10268.4,3.3956349206349206,100,🚀 HIGH OVERTAKE CHANCE!,success
1388,1149,487,143,83,11869,10469.266666666666,3.462059082892416,100,🚀 HIGH OVERTAKE CHANCE!,success
1389,1151,488,143,83,11869,10670.133333333333,3.528483245149912,100,🚀 HIGH OVERTAKE CHANCE!,success
1390,1151,488,143,83,11869,10871.0,3.5949074074074074,100,🚀 HIGH OVERTAKE CHANCE!,success
1391,1153,490,143,83,11869,11071.866666666667,3.661331569664903,100,🚀 HIGH OVERTAKE CHANCE!,success
1392,1154,491,143,83,11869,11272.733333333334,3.727755731922399,100,🚀 HIGH OVERTAKE CHANCE!,success
1393,1157,492,143,83,11869,11419.0,3.7761243386243386,100,🚀 HIGH OVERTAKE CHANCE!,success
1394,1158,492,143,83,11869,11494.0,3.800925925925926,100,🚀 HIGH OVERTAKE CHANCE!,success
1395,1160,493,143,83,11869,11569.0,3.825727513227513,100,🚀 HIGH OVERTAKE CHANCE!,success
1396,1163,494,143,83,11869,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
1397,1165,495,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
1398,1168,497,143,83,11869,11794.0,3.9001322751322753,100,🚀 HIGH OVERTAKE CHANCE!,success
1399,1170,497,143,83,11869,11869.0,3.9249338624338623,100,🚀 HIGH OVERTAKE CHANCE!,success
1400,1173,498,143,83,11869,11869.0,3.9249338624338623,100,🚀 HIGH OVERTAKE CHANCE!,success
1401,1177,498,143,83,11869,11869.0,3.9249338624338623,100,🚀 HIGH OVERTAKE CHANCE!,success
1402,1180,499,143,83,11869,11869.0,3.9249338624338623,100,🚀 HIGH OVERTAKE CHANCE!,success
1403,1182,500,143,83,11869,11869.0,3.9249338624338623,100,🚀 HIGH OVERTAKE CHANCE!,success
1404,1185,500,143,83,11869,11869.0,3.9249338624338623,100,🚀 HIGH OVERTAKE CHANCE!,success
1405,1187,500,143,83,11869,11869.0,3.9249338624338623,100,🚀 HIGH OVERTAKE CHANCE!,success
1406,1186,498,150,87,13050,11947.733333333334,3.9509700176366844,100,🚀 HIGH OVERTAKE CHANCE!,success
1407,1192,500,150,87,13050,12026.466666666667,3.9770061728395065,100,🚀 HIGH OVERTAKE CHANCE!,success
1408,1195,500,150,87,13050,12105.2,4.003042328042328,100,🚀 HIGH OVERTAKE CHANCE!,success
1409,1197,500,150,87,13050,12183.933333333332,4.02907848324515,100,🚀 HIGH OVERTAKE CHANCE!,success
1410,1199,501,150,87,13050,12262.666666666666,4.0551146384479715,100,🚀 HIGH OVERTAKE CHANCE!,success
1411,1202,501,150,87,13050,12341.4,4.081150793650793,100,🚀 HIGH OVERTAKE CHANCE!,success
1412,1203,502,150,87,13050,12420.133333333333,4.107186948853616,100,🚀 HIGH OVERTAKE CHANCE!,success
1413,1205,501,150,87,13050,12498.866666666667,4.133223104056437,100,🚀 HIGH OVERTAKE CHANCE!,success
1414,1207,502,150,87,13050,12577.6,4.159259259259259,100,🚀 HIGH OVERTAKE CHANCE!,success
1415,1208,503,150,87,13050,12656.333333333334,4.1852954144620815,100,🚀 HIGH OVERTAKE CHANCE!,success
1416,1209,503,150,87,13050,12735.066666666668,4.211331569664903,100,🚀 HIGH OVERTAKE CHANCE!,success
1417,1206,501,157,92,14444,12906.733333333334,4.268099647266314,100,🚀 HIGH OVERTAKE CHANCE!,success
1418,1208,501,157,92,14444,13078.4,4.324867724867724,100,🚀 HIGH OVERTAKE CHANCE!,success
1419,1208,502,157,92,14444,13250.066666666668,4.381635802469136,100,🚀 HIGH OVERTAKE CHANCE!,success
1420,1204,500,165,96,15840,13514.8,4.469179894179894,100,🚀 HIGH OVERTAKE CHANCE!,success
1421,1205,500,165,96,15840,13700.8,4.530687830687831,100,🚀 HIGH OVERTAKE CHANCE!,success
1422,1205,500,165,96,15840,13886.8,4.592195767195767,100,🚀 HIGH OVERTAKE CHANCE!,success
1423,1200,498,173,101,17473,14181.666666666666,4.6897045855379185,100,🚀 HIGH OVERTAKE CHANCE!,success
1424,1199,498,173,101,17473,14476.533333333333,4.78721340388007,100,🚀 HIGH OVERTAKE CHANCE!,success
1425,1199,498,173,101,17473,14771.4,4.884722222222222,100,🚀 HIGH OVERTAKE CHANCE!,success
1426,1197,498,173,101,17473,15066.266666666666,4.982231040564374,100,🚀 HIGH OVERTAKE CHANCE!,success
1427,1196,499,173,101,17473,15361.133333333333,5.0797398589065255,100,🚀 HIGH OVERTAKE CHANCE!,success
1428,1191,499,173,101,17473,15656.0,5.177248677248677,100,🚀 HIGH OVERTAKE CHANCE!,success
1429,1191,499,173,101,17473,15950.866666666667,5.274757495590829,100,🚀 HIGH OVERTAKE CHANCE!,success
1430,1185,497,182,106,19292,16367.0,5.412367724867725,100,🚀 HIGH OVERTAKE CHANCE!,success
1431,1181,498,182,106,19292,16783.133333333335,5.549977954144621,100,🚀 HIGH OVERTAKE CHANCE!,success
1432,1178,499,182,106,19292,17106.333333333332,5.656856261022927,100,🚀 HIGH OVERTAKE CHANCE!,success
1433,1171,499,182,106,19292,17429.533333333333,5.763734567901235,100,🚀 HIGH OVERTAKE CHANCE!,success
1434,1170,500,182,106,19292,17752.733333333334,5.870612874779542,100,🚀 HIGH OVERTAKE CHANCE!,success
1435,1166,500,182,106,19292,17982.866666666665,5.946715167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1436,1157,500,182,106,19292,18213.0,6.0228174603174605,100,🚀 HIGH OVERTAKE CHANCE!,success
1437,1156,501,182,106,19292,18443.133333333335,6.09891975308642,100,🚀 HIGH OVERTAKE CHANCE!,success
1438,1147,501,182,106,19292,18564.4,6.139021164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
1439,1145,502,182,106,19292,18685.666666666668,6.179122574955909,100,🚀 HIGH OVERTAKE CHANCE!,success
1440,1138,500,191,111,21201,18934.2,6.261309523809524,100,🚀 HIGH OVERTAKE CHANCE!,success
1441,1133,503,182,106,19292,19055.466666666667,6.301410934744268,100,🚀 HIGH OVERTAKE CHANCE!,success
1442,1126,503,182,106,19292,19176.733333333334,6.341512345679012,100,🚀 HIGH OVERTAKE CHANCE!,success
1443,1117,504,182,106,19292,19298.0,6.381613756613756,100,🚀 HIGH OVERTAKE CHANCE!,success
1444,1117,504,182,106,19292,19419.266666666666,6.421715167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1445,1110,504,182,106,19292,19419.266666666666,6.421715167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1446,1101,505,182,106,19292,19419.266666666666,6.421715167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1447,1099,505,182,106,19292,19419.266666666666,6.421715167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1448,1087,506,182,106,19292,19419.266666666666,6.421715167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
1449,1073,503,191,111,21201,19546.533333333333,6.463800705467372,100,🚀 HIGH OVERTAKE CHANCE!,success
1450,1074,506,182,106,19292,19546.533333333333,6.463800705467372,100,🚀 HIGH OVERTAKE CHANCE!,success
1451,1056,503,191,111,21201,19673.8,6.505886243386243,100,🚀 HIGH OVERTAKE CHANCE!,success
1452,1053,503,191,111,21201,19801.066666666666,6.547971781305114,100,🚀 HIGH OVERTAKE CHANCE!,success
1453,1036,500,201,117,23517,20082.733333333334,6.641115520282187,100,🚀 HIGH OVERTAKE CHANCE!,success
1454,1028,500,201,117,23517,20364.4,6.73425925925926,100,🚀 HIGH OVERTAKE CHANCE!,success
1455,1028,502,191,111,21201,20364.4,6.73425925925926,100,🚀 HIGH OVERTAKE CHANCE!,success
1456,1015,502,191,111,21201,20491.666666666668,6.7763447971781305,100,🚀 HIGH OVERTAKE CHANCE!,success
1457,1015,504,182,106,19292,20491.666666666668,6.7763447971781305,100,🚀 HIGH OVERTAKE CHANCE!,success
1458,999,502,191,111,21201,20618.933333333334,6.818430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
1459,997,502,191,111,21201,20746.2,6.860515873015873,100,🚀 HIGH OVERTAKE CHANCE!,success
1460,991,502,191,111,21201,20873.466666666667,6.902601410934745,100,🚀 HIGH OVERTAKE CHANCE!,success
1461,989,503,191,111,21201,21000.733333333334,6.944686948853616,100,🚀 HIGH OVERTAKE CHANCE!,success
1462,987,503,191,111,21201,21128.0,6.9867724867724865,100,🚀 HIGH OVERTAKE CHANCE!,success
1463,985,504,191,111,21201,21255.266666666666,7.028858024691358,100,🚀 HIGH OVERTAKE CHANCE!,success
1464,983,504,191,111,21201,21255.266666666666,7.028858024691358,100,🚀 HIGH OVERTAKE CHANCE!,success
1465,983,504,191,111,21201,21382.533333333333,7.070943562610229,100,🚀 HIGH OVERTAKE CHANCE!,success
1466,982,504,191,111,21201,21382.533333333333,7.070943562610229,100,🚀 HIGH OVERTAKE CHANCE!,success
1467,981,504,191,111,21201,21382.533333333333,7.070943562610229,100,🚀 HIGH OVERTAKE CHANCE!,success
1468,982,504,191,111,21201,21228.133333333335,7.019885361552029,100,🚀 HIGH OVERTAKE CHANCE!,success
1469,983,504,191,111,21201,21073.733333333334,6.968827160493827,100,🚀 HIGH OVERTAKE CHANCE!,success
1470,985,504,191,111,21201,21073.733333333334,6.968827160493827,100,🚀 HIGH OVERTAKE CHANCE!,success
1471,986,504,191,111,21201,21073.733333333334,6.968827160493827,100,🚀 HIGH OVERTAKE CHANCE!,success
1472,988,503,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1473,990,503,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1474,991,503,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1475,992,502,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1476,995,502,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1477,996,502,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1478,1003,501,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1479,1003,501,191,111,21201,21201.0,7.010912698412699,100,🚀 HIGH OVERTAKE CHANCE!,success
1480,1011,503,182,106,19292,21073.733333333334,6.968827160493827,100,🚀 HIGH OVERTAKE CHANCE!,success
1481,1011,503,182,106,19292,20946.466666666667,6.926741622574956,100,🚀 HIGH OVERTAKE CHANCE!,success
1482,1014,503,182,106,19292,20819.2,6.8846560846560845,100,🚀 HIGH OVERTAKE CHANCE!,success
1483,1018,502,182,106,19292,20691.933333333334,6.842570546737214,100,🚀 HIGH OVERTAKE CHANCE!,success
1484,1019,502,182,106,19292,20564.666666666668,6.800485008818343,100,🚀 HIGH OVERTAKE CHANCE!,success
1485,1020,502,182,106,19292,20437.4,6.758399470899471,100,🚀 HIGH OVERTAKE CHANCE!,success
1486,1024,502,182,106,19292,20310.133333333335,6.7163139329806,100,🚀 HIGH OVERTAKE CHANCE!,success
1487,1024,502,182,106,19292,20182.866666666665,6.674228395061728,100,🚀 HIGH OVERTAKE CHANCE!,success
1488,1031,504,173,101,17473,19934.333333333332,6.592041446208112,100,🚀 HIGH OVERTAKE CHANCE!,success
1489,1032,504,173,101,17473,19685.8,6.509854497354497,100,🚀 HIGH OVERTAKE CHANCE!,success
1490,1033,504,173,101,17473,19437.266666666666,6.427667548500882,100,🚀 HIGH OVERTAKE CHANCE!,success
